"","pseudo_ests"
"163",0.0103862303475831
"164",0.0354188340919906
"165",-0.00434697012478535
"166",-0.000340019793590412
"167",0.000514498136554147
"168",0.0237700309355117
"169",-0.00702632752922428
"170",0.0118428826944107
"171",0.0219249646156578
"172",0.0127316475843487
"173",-0.0030425760536553
"174",0.0364587685497689
"175",0.0572024290077923
"176",0.0381686199895501
"177",-0.00223662601194349
"178",0.0501617971634014
"179",-0.0274049440642387
"180",-0.00929970492209381
"181",-0.0037615769749511
"182",0.00707688905569444
"183",0.0457510768049918
"184",0.0349755945897814
"185",0.0326267372662664
"186",0.0121974579930609
"187",-0.00906430382826739
"188",0.0249751915451304
"189",0.00124695031313666
"190",0.0103040447671406
"191",0.0270757931065822
"192",0.00928729112523022
"193",0.0290742452293289
"194",0.0244472112919111
"195",0.000518089440413517
"196",-0.00502029095184076
"197",-0.0247360999315547
"198",-0.0121828921994806
"199",0.0432296318569958
"200",0.0187885268220237
"201",0.0202008621675372
"202",-0.00964444388172665
"203",0.00421515223395977
"204",0.000606398883241524
"205",0.01067805910719
"206",0.00360635766385284
"207",-0.00206088682816223
"208",0.00583731595143387
"209",-0.0060525511293327
"210",0.0266657496631547
"211",0.0028724809535204
"212",0.0258446545504279
"213",0.0478976302815686
"214",0.0306350934988946
"215",0.0257014208489333
"216",0.0075941129426894
"217",-0.0100752296347221
"218",-0.010469571782306
"219",-0.0294530836069927
"220",0.0198230047416093
"221",-0.0111289335730223
"222",0.0293976627806709
"223",-0.0148593401283249
"224",0.00321869250285317
"225",0.00603489205210144
"226",0.00898842208237568
"227",0.00119387785310462
"228",-9.82850715877333e-05
"229",-0.0233875106724722
"230",-0.00117457569574308
"231",0.0121451652693596
"232",0.0196512156602252
"233",0.0472504641963959
"234",0.000598702983705163
"235",0.00596655850532573
"236",0.0055461944567918
"237",0.0307051479133658
"238",-0.0170799969006345
"239",-0.00554112111776782
"240",0.0030972582126573
"241",-0.00582944781362411
"242",0.00438601623954225
"243",0.0179896050250323
"244",0.00113201608542844
"245",-0.0131162559079079
"246",-0.0145608038282934
"247",0.0403741854410343
"248",0.0145360313426803
"249",0.000757715694588
"250",0.0405793925965012
"251",0.00215261727113723
"252",0.00522346584312126
"253",-0.0037466778235824
"254",0.0118744641832828
"255",0.0280204574545832
"256",0.0370682401258096
"257",-0.00187179232821865
"258",0.0381677913904929
"259",-0.00654182093216166
"260",0.0175334872829148
"261",0.0165319546616967
"262",0.0143972328616166
"263",0.0429907198746311
"264",-0.028413539139994
"265",0.0285404889844897
"266",-0.0327370219519328
"267",0.0183252128676866
"268",-0.0177764718465107
"269",0.0227614922890776
"270",0.0276200712439695
"271",-0.028499622094754
"272",0.0064250594179489
"273",0.0145284125044223
"274",0.0469477984567239
"275",0.0143332665400343
"276",0.0182817383600258
"277",-0.0211459467417416
"278",0.0114454273003233
"279",0.0241600138955289
"280",0.00645774115114177
"281",0.0202448564098097
"282",0.039424929695179
"283",0.0480353426556578
"284",0.00120339487434356
"285",0.0089775963991529
"286",0.0386994100911417
"287",0.0381420528793514
"288",0.0151382023197906
"289",-0.00521231374515395
"290",0.0538603742538023
"291",0.0539669699871822
"292",0.0259901936619744
"293",0.0200590730487485
"294",-0.0192466388224723
"295",0.00219219316355285
"296",0.0061342706855574
"297",0.0228641182028908
"298",0.00550296890006718
"299",0.0382042143418356
"300",-3.81265705100535e-05
"301",0.0115800838643708
"302",0.0057055450904208
"303",0.0400812123290519
"304",0.00367296074404013
"305",0.000185363352862526
"306",0.00954299991185966
"307",0.000334902448279626
"308",0.026690983616468
"309",-0.00185533767585232
"310",0.0057099462725393
"311",0.0369216836393103
"312",-0.0261297674043774
"313",0.0173033706273334
"314",0.0662342758351877
"315",-0.000589642518946903
"316",0.00122393794765052
"317",-0.00598137017635941
"318",-0.0114811181916776
"319",-0.0112216561440969
"320",0.0013755218775915
"321",0.0436992153320499
"322",0.030219229794588
"323",0.00835657077103124
"324",-0.0108701457985427
"325",0.0233272967044126
"326",-0.00403946640035859
"327",-0.00369760008687202
"328",0.0192432843728602
"329",0.00159723431952897
"330",-0.0191817103951633
"331",-0.0122815385609103
"332",0.011556367921755
"333",-0.000857099273731326
"334",-9.55974631408325e-05
"335",-0.00368244788634143
"336",0.00545751481198022
"337",0.017038594943259
"338",0.00374307966037143
"339",0.0081008354206862
"340",-0.0126238395108115
"341",0.0236354475662249
"342",0.0129480116197126
"343",0.0220948279882523
"344",0.0344000101768102
"345",0.00158328841866815
"346",0.0318706499271327
"347",-0.0110788979837363
"348",-0.00621707749940586
"349",0.00943331827773628
"350",-0.0200427857866993
"351",0.0466486211636427
"352",-0.0324962491540791
"353",0.000838426333228951
"354",0.0191300928868726
"355",0.01908806413913
"356",0.0198373676970247
"357",0.00355576093495301
"358",0.00743076482568569
"359",0.010420329862651
"360",0.0283495375804838
"361",0.0037034294498791
"362",0.0147356518476717
"363",0.0375398442777726
"364",-0.0258520340228378
"365",0.0228030892897133
"366",0.0198945317357149
"367",-0.00809321789248768
"368",-0.00138338133801522
"369",0.018293093486175
"370",0.0327082642085275
"371",0.02925158150606
"372",0.0452683143155784
"373",0.0159779339154963
"374",0.0492347560419717
"375",-0.00716335866424074
"376",-0.00241492016881069
"377",0.0170677314760571
"378",-0.00878257053006756
"379",0.0030870545145546
"380",0.0157161416716091
"381",0.0200609488231657
"382",0.0297107336795169
"383",0.0256875094925261
"384",0.0256863779896806
"385",0.0147625772500166
"386",-0.0328925729069857
"387",0.0140572226629408
"388",0.0483398224766517
"389",0.00363817469605878
"390",-0.0117452277502086
"391",-0.000238184271945524
"392",0.0097900310895102
"393",0.0195772824274847
"394",0.0021201192326008
"395",0.0387589485855443
"396",0.0392648514593659
"397",-0.00771125227674622
"398",0.0159407609740323
"399",0.0129773362285805
"400",0.0309783238704688
"401",0.0109656361361321
"402",-0.00361014008775468
"403",0.0057883069524301
"404",-0.00958703650756038
"405",0.021828137070939
"406",0.049085005981909
"407",0.0286452764743461
"408",0.0296742477726961
"409",-0.00628878846862325
"410",0.00127050548367132
"411",-0.00713884466452578
"412",0.0136148640371357
"413",0.033236157110848
"414",-0.00811048165705641
"415",0.0120345908117799
"416",0.03847455540692
"417",-0.00717630574319689
"418",0.0301907569024605
"419",0.0284346535487018
"420",0.0338139925267243
"421",0.0210972891971087
"422",-0.0369090394099013
"423",-0.00457707795462067
"424",-0.0169396234235135
"425",-0.00178053220664507
"426",0.00672920169254252
"427",0.0376845030133122
"428",0.00211815364606905
"429",-0.0140636996734617
"430",0.00987199782668788
"431",0.00352348500181834
"432",0.0402789432472367
"433",0.00111488598772645
"434",0.0168936411675398
"435",0.0396713997233485
"436",0.022208038685838
"437",0.00147293371994246
"438",-0.00602071834068952
"439",0.0313774812653774
"440",0.0168091868526058
"441",0.0326560086586376
"442",-0.00101361812355844
"443",0.00354311321540759
"444",-0.0313070462678532
"445",0.0459244851836446
"446",0.0106871555491178
"447",-0.00215693529925321
"448",0.00937954081428146
"449",0.0205438342299768
"450",0.00138308130390921
"451",0.0104777964338412
"452",0.0207678773003667
"453",-0.00127576496108094
"454",0.00356536479274301
"455",-0.00531375276648283
"456",0.0558033312353727
"457",0.00104479066251056
"458",0.0173485599380439
"459",0.0153443510703025
"460",0.0207655288699236
"461",-0.000546744152952227
"462",-0.0326289985852301
"463",0.0154333822036216
"464",0.000946657502417486
"465",-0.0354079231041783
"466",0.00735069756220564
"467",0.0126490045424642
"468",-0.00761603070953576
"469",-0.023636908296717
"470",0.0222212223862127
"471",0.0200784269113801
"472",0.0232652377087811
"473",0.000400478365388885
"474",-0.0146948948995823
"475",-0.0106617140396991
"476",-0.01065143344843
"477",0.0132135150690945
"478",0.000503548695766321
"479",0.0323181114000624
"480",-0.00725236861118193
"481",0.0216141702532033
"482",-0.0190019872642441
"483",-0.0187847186479766
"484",0.0233571874467447
"485",-0.012382982707948
"486",0.034802151068277
"487",-0.00283770453767288
"488",-0.0170857445804321
"489",0.0265474643470805
"490",-0.00329381902653378
"491",-0.0272282956726672
"492",0.0414469931123706
"493",0.0207474665517567
"494",0.00625520511850011
"495",0.0317132560465405
"496",0.019961481317774
"497",-0.0253651631533056
"498",0.000388787269778642
"499",0.0262972402827366
"500",0.00253218000793359
"501",0.0194775885227597
"502",0.0313999748586266
"503",-0.000238616963820189
"504",-0.0296404368041393
"505",0.0222179070121001
"506",-0.00766655178824366
"507",0.0169178196187942
"508",0.00895906825751107
"509",0.00439047225182197
"510",-0.0102115144113755
"511",-0.0052836978517858
"512",0.030608493908905
"513",0.000391357291100917
"514",0.0212930109869018
"515",0.0265789190660001
"516",-0.00660960689884261
"517",0.0584570037408638
"518",0.0128054111404025
"519",0.0348955440158833
"520",0.0142335418383063
"521",-0.0168205569276518
"522",-0.0174838506706661
"523",0.0032748114211331
"524",0.0309174702314385
"525",-0.0132397925293223
"526",-0.00468336373535514
"527",0.0106097695536633
"528",-0.0230381960749318
"529",0.0251906519790719
"530",-0.0197776260979745
"531",0.027003495245918
"532",-0.0283245938347052
"533",0.00377756733534451
"534",0.00416021712712283
"535",0.0265925195641017
"536",-0.0344711918391507
"537",-0.010213890343638
"538",0.0210327594121283
"539",0.0188943433533163
"540",0.0232530687127244
"541",0.00873763145526336
"542",-0.00195734046414911
"543",-0.0174780093870804
"544",0.0134320342654899
"545",-0.0092982115423174
"546",-1.51452386645167e-05
"547",-0.0165444341532931
"548",0.00055040928701809
"549",0.00399949755913876
"550",-0.01388960126732
"551",0.00477191270830111
"552",0.0415818726505616
"553",0.0111509543489483
"554",0.0130092160843427
"555",0.0326473637834164
"556",-0.0244583582287901
"557",0.0389841190317002
"558",0.00367113921488429
"559",0.0296148037194091
"560",0.0189627338918635
"561",0.0260448036707209
"562",0.00559719252973415
"563",-0.000352880078606155
"564",0.00630015884741114
"565",0.0545048389293645
"566",-0.0322783677888156
"567",0.00973842213617692
"568",-0.0155062452967019
"569",0.0321698552754745
"570",-0.0182676554062802
"571",0.000673002114389673
"572",0.0026492427542362
"573",-0.0214122783310161
"574",0.0347151398313603
"575",0.0102161099705569
"576",0.0117099162001407
"577",0.0212007837536421
"578",0.00111592463059923
"579",0.00193896373029687
"580",0.00449481971973233
"581",-0.00312479156960549
"582",0.0165308477616994
"583",-0.00283612968334669
"584",0.0018311208020925
"585",0.00462039157098828
"586",0.040734774865249
"587",0.046339828808728
"588",0.0245755971037222
"589",-0.00560023658233906
"590",-0.0134478046418279
"591",0.00911251471428242
"592",0.0135773084371608
"593",0.0106587372309115
"594",0.0376030001354221
"595",0.00125330080912583
"596",0.00290268881490984
"597",0.0209778426510562
"598",-0.0129347031694934
"599",-0.00648612588553812
"600",-0.00734381965448351
"601",0.0240254629835563
"602",-0.00612431627182753
"603",-0.0116226445777319
"604",-0.00953211171628068
"605",0.0165433358757969
"606",-0.00847332981549118
"607",0.0176753236756496
"608",-0.00474740713006236
"609",0.0231300820290767
"610",0.0268925627487292
"611",0.0165475990114418
"612",0.0473062263020056
"613",-0.0141460485819091
"614",0.0102528502389283
"615",-0.0100164628102465
"616",0.0129586207806189
"617",0.00883815156017095
"618",0.0315827464680998
"619",0.0122554368411836
"620",0.0338170618713365
"621",0.010295270694944
"622",-0.0167434048871732
"623",0.00691327915922618
"624",-0.0168950581743123
"625",0.0129364573444977
"626",-0.0164723563760489
"627",0.0157023582657489
"628",0.0263248472139359
"629",0.0210564173721171
"630",0.0147648695010813
"631",0.0144442992653371
"632",0.0183569230128353
"633",-0.0359573109814766
"634",0.00194599085175169
"635",0.0417438846544096
"636",0.0004265460997578
"637",0.0124960184364202
"638",-0.0160154555766155
"639",0.017579455176761
"640",-0.00636481684406815
"641",-0.0102045516098431
"642",0.0147468041137047
"643",0.0189783819120005
"644",0.0375656154291416
"645",-0.00138036581891882
"646",0.00750730424258221
"647",0.0263638394526111
"648",-0.0177524226724647
"649",0.0515309308449483
"650",-0.00405961298361369
"651",-0.00869447275818795
"652",0.0153286010335013
"653",0.00951996821354249
"654",0.0427237873642307
"655",0.049823710646148
"656",-0.00690528128543092
"657",0.02939908657573
"658",0.0299935903167217
"659",-0.0161909887341857
"660",-0.0122636017582082
"661",0.0260754680479993
"662",0.00488741591041679
"663",0.000335010806615248
"664",0.0235985928352816
"665",0.0263621898376543
"666",0.00119426933000933
"667",-0.00749577247663218
"668",0.000108095548338997
"669",0.000797863400895745
"670",-0.00491277513173161
"671",0.00604242695316763
"672",-0.0154196621880092
"673",0.0469880612869561
"674",-0.0409755188213508
"675",0.00531299945674947
"676",-0.00174717671335569
"677",0.0055527250987127
"678",0.0224763310673581
"679",0.00163612213435095
"680",0.0130583751036871
"681",-0.00274864200346509
"682",0.038690098244356
"683",-0.0220238493287758
"684",0.0174616102175735
"685",-0.00148071481506401
"686",0.0279628286376093
"687",0.013938101563223
"688",0.0272066430634387
"689",0.0396256570634376
"690",0.0141150370375927
"691",0.000344265660193615
"692",-0.00174849679183334
"693",0.0268340590223854
"694",-0.00102502243972336
"695",-0.00358934490173211
"696",-0.00323938906741332
"697",0.0109082598675415
"698",-0.00180003682293359
"699",-0.0197482156376271
"700",0.0240707644947384
"701",0.00447283178855414
"702",0.0122966077105337
"703",0.0184923716722208
"704",0.0499302387045826
"705",0.0378492913400328
"706",-0.00569746092311688
"707",0.00927888907304253
"708",0.0131625333619063
"709",-0.00358162013541816
"710",0.00348601170583161
"711",-0.0111626089394223
"712",0.0206467817030514
"713",0.0119153866700704
"714",0.0209155587879519
"715",0.0316477544510324
"716",0.0218828783494519
"717",0.00960896510664438
"718",0.0246930842988694
"719",0.0294969491021681
"720",0.00566590381318733
"721",0.0122424718882295
"722",0.0288659932884856
"723",0.047034289773276
"724",-0.00110863901186466
"725",-0.00411485712093787
"726",-0.00717138942267196
"727",-0.00107151383719331
"728",-0.0051441061411017
"729",-0.0178393667262069
"730",-0.0113468196325654
"731",0.0519787104144168
"732",-0.0165447053637253
"733",-0.00437555885807414
"734",-0.0144964871803169
"735",0.0208732351877569
"736",0.018728651347392
"737",-0.00633981839573605
"738",-0.00319748645255185
"739",-0.0104863504676296
"740",0.0121426472270358
"741",-0.0300411687096575
"742",-0.0161403877756587
"743",-0.000406458211720954
"744",-0.00118757054886999
"745",-0.0143304352077957
"746",-1.8445908231193e-05
"747",-0.0123425858882015
"748",-0.000446177661908236
"749",0.0293093850336682
"750",-0.0060956364880348
"751",0.00619896162317179
"752",-0.0128386410422933
"753",-0.00866577509499008
"754",0.0430618412118437
"755",0.00567569918703484
"756",0.00730915095160386
"757",0.0254340558755644
"758",0.00822604287345932
"759",0.0104400956281057
"760",0.0164050349004808
"761",-0.0386058119341934
"762",0.02789639814521
"763",0.00400042171537558
"764",0.0190531889540035
"765",0.0388530713025673
"766",-0.00746672108154305
"767",0.00334253917936778
"768",0.0175047385863109
"769",0.0267422113975039
"770",-0.0363092955273609
"771",0.0160179170839712
"772",-0.0128800605566308
"773",0.006589272709624
"774",-0.0309749415027723
"775",-0.00654893318360337
"776",0.00437051455185763
"777",-0.00963941482057402
"778",-0.0335417753247857
"779",0.016320311540223
"780",0.0333882633744474
"781",-0.0105470070888307
"782",0.00996020836916516
"783",-0.00388166036874766
"784",-0.0191970761570977
"785",0.0154170098522421
"786",0.0485680515958451
"787",0.00266075815678105
"788",0.0019835172076629
"789",0.00413158921664631
"790",0.0166365542442544
"791",0.0117142055931412
"792",0.00955218977978424
"793",-0.0522477198988849
"794",0.0208098605694137
"795",0.0419731654094323
"796",0.0221759647377591
"797",0.017847798664876
"798",0.00600586200489895
"799",-0.0318495505993465
"800",0.0130025699220957
"801",0.0352804054688638
"802",0.0307225903194122
"803",0.0090233388742841
"804",0.0199482932539148
"805",0.0124439004616741
"806",0.0175088813062591
"807",0.0227474954327613
"808",0.00931005292011746
"809",-0.00707985531686587
"810",0.0482480388416191
"811",-0.0161150166078987
"812",0.0265898841142801
"813",-0.00856318851938411
"814",0.0109603401110158
"815",0.0297804036333943
"816",0.0278742948735515
"817",0.0291287097242838
"818",0.0139198381709303
"819",0.00351607110627913
"820",0.00423257621317514
"821",0.0264880334882237
"822",0.0386733170858491
"823",-0.00692512354845655
"824",0.0113890953925394
"825",0.0181832941989193
"826",0.0305435120573069
"827",0.00342484142532197
"828",-0.0122211309815526
"829",-0.0384518956913948
"830",-0.0013013764633033
"831",-0.014147936937693
"832",0.0051621629120439
"833",-0.000969995997086854
"834",0.0439369083172021
"835",0.0199045664391395
"836",0.0530589747686556
"837",0.0288020629268982
"838",-0.0100131308393495
"839",-0.00309754259620386
"840",0.0149386547493209
"841",0.0137749015003357
"842",-0.0315603004457992
"843",-0.0162217122600668
"844",0.0152187405917448
"845",-0.00316452770195768
"846",-0.016268652268272
"847",0.00728864663657273
"848",-0.00504954105869696
"849",-0.00661840186490667
"850",0.0376908526538448
"851",-0.0149395027759963
"852",0.015333943303616
"853",0.00138097926976186
"854",-0.00412381867069429
"855",-0.00496855425859326
"856",-0.000757961857846839
"857",0.0253071323344076
"858",0.00423034608214612
"859",0.0137041238119805
"860",0.0191986728135978
"861",-0.0255970619878116
"862",0.0535290142744877
"863",-0.0243932800339543
"864",0.0339331973487683
"865",-0.0163011461976795
"866",-0.00034476704751247
"867",0.0165994137431391
"868",-0.00106446428652549
"869",0.0192388047379931
"870",0.0285421762298561
"871",-0.000706550167042127
"872",-0.00883854706468893
"873",-0.0199151704238463
"874",-0.0232023289758206
"875",-0.00463934453629865
"876",-0.00861412093011027
"877",-0.0180214512787052
"878",-0.00825768512755344
"879",-0.00138656116629675
"880",0.0445273163569887
"881",0.0317246985753204
"882",0.00390515043181738
"883",0.00411716703767319
"884",0.00278721079950296
"885",-0.00799592587505693
"886",0.00257453075099846
"887",0.0304440291883831
"888",-0.0154365157990309
"889",0.010098044914116
"890",0.00736447088314213
"891",0.00210146781106122
"892",-0.0141549287282679
"893",0.0141886327773881
"894",0.0213615840104399
"895",0.00420308725202315
"896",-0.00204695561920182
"897",0.0537920090935956
"898",-0.00417124065810703
"899",0.0218179690286436
"900",0.0112572624368557
"901",-0.0113512113092095
"902",0.00687656310677836
"903",0.0305280611894153
"904",-0.0200882870921706
"905",-0.00165283411295577
"906",0.00776262382903061
"907",0.0201737512783518
"908",0.013367227522339
"909",0.000304593548062773
"910",0.011410189620983
"911",0.0234256244109762
"912",0.00212906302888209
"913",0.0195041113574678
"914",-0.0188025343941513
"915",0.00734995484795086
"916",0.0364412198945139
"917",-0.00967693709657377
"918",0.00535724288051506
"919",0.0167906560135288
"920",-0.00352818254499956
"921",-0.0229077244097241
"922",-0.00908611593567493
"923",-0.0129960752062691
"924",0.025445669079309
"925",0.0059014548479939
"926",-0.00429698703494407
"927",-0.0141204759718229
"928",0.0018302066531978
"929",0.032345077234325
"930",0.0155655782265763
"931",0.0186898128245139
"932",0.0471467584556982
"933",0.0138138174197387
"934",0.00303080744298814
"935",-0.0153181668952109
"936",0.0257966342166204
"937",0.0182899025436661
"938",0.0301558243487863
"939",-0.00298117983584624
"940",0.00505911130777766
"941",0.0388660281407323
"942",0.0216780148527815
"943",0.0171701861742657
"944",-0.00920678830809431
"945",-0.0176158674019929
"946",0.0303723502836637
"947",0.00888231785719664
"948",-0.00362744012431063
"949",0.015562732839576
"950",-0.00564817864081038
"951",-0.00963687060059648
"952",0.0311069975948036
"953",0.0170796125227721
"954",-0.0169276520708045
"955",0.0277784344290608
"956",0.0277667166953919
"957",0.00198308059250369
"958",0.0174182789689779
"959",-0.0101416752268122
"960",0.0124957878121577
"961",0.00289397130822963
"962",0.0157949265402131
"963",-0.0190305422288256
"964",0.0219839392425122
"965",0.0379899635111818
"966",0.0344487812328989
"967",0.0290947935313079
"968",0.0216189032217107
"969",0.0073217781551848
"970",0.00073557056311255
"971",-0.0207951929842552
"972",0.0218221143426218
"973",0.0109373344212196
"974",-0.00364003114219507
"975",-0.00280381428753739
"976",0.0165490274423231
"977",-0.0015968482900278
"978",-0.0171006985622398
"979",0.0247026109465082
"980",-0.00246732080147676
"981",0.00378015640604341
"982",0.0116844248476382
"983",-0.0199883206216597
"984",0.00645464421783544
"985",0.0302563975114958
"986",0.0156215840487365
"987",0.0246747122489104
"988",-0.0025620229097733
"989",0.0121844803448829
"990",0.00259251744759647
"991",0.00646299456487962
"992",-0.0100942126735135
"993",0.005145612402857
"994",-0.00926990094976682
"995",-0.0248008299046527
"996",-0.0133743735515018
"997",0.023574954015445
"998",0.0353505680993166
"999",-0.00616324516837519
"1000",0.0388044649145838
"1001",-0.00141151141923319
"1002",0.0337605846985484
"1003",0.0069961351070778
"1004",0.0351616083803345
"1005",0.0148923902649609
"1006",0.0115994883022464
"1007",-0.0137400508511939
"1008",-0.00348912886050217
"1009",0.00609974385120163
"1010",-0.0338696102345963
"1011",-0.0104814398232942
"1012",0.0471073985506441
"1013",0.0149800861764627
"1014",0.00936485144752659
"1015",-0.00287679313700251
"1016",0.0284661240328005
"1017",0.00190691057457667
"1018",0.0250012665725908
"1019",0.00992972299426348
"1020",0.00896284055399627
"1021",0.0456648691507096
"1022",0.0218281060123151
"1023",-0.00755045180458963
"1024",-0.00921127584796043
"1025",0.00175988072204649
"1026",0.0544351775674849
"1027",0.0220888792644222
"1028",-0.01509443455335
"1029",0.0122123657207149
"1030",0.011958819596543
"1031",-0.00602848739025127
"1032",0.000599340790578773
"1033",0.00622532659192656
"1034",-0.00879598258322101
"1035",0.0524757962844683
"1036",0.0275292834304343
"1037",0.0038888327554512
"1038",0.0412987961286099
"1039",0.0106894763553874
"1040",0.0205361752742008
"1041",-0.000428797191924261
"1042",0.00835323311389745
"1043",0.00431456015652065
"1044",0.00665371299549547
"1045",-0.00264687976158895
"1046",0.0550252036108459
"1047",-0.00454260738815048
"1048",0.00487621354402984
"1049",0.0208178156183974
"1050",0.0168527898198963
"1051",0.0180630431326504
"1052",0.00384181812410439
"1053",0.022780601391116
"1054",0.00747652325477964
"1055",-0.0241410290663346
"1056",-0.0110090907377234
"1057",0.00638464932880103
"1058",0.00242153784666118
"1059",0.0222265967358124
"1060",0.00282402991548782
"1061",0.00873143958002042
"1062",0.0382191961360955
"1063",-0.00573602400967356
"1064",-0.00809878064296473
"1065",0.00688190890320713
"1066",0.00356599791208226
"1067",-0.0259462782699086
"1068",-0.00914448767721774
"1069",0.0199492151227745
"1070",0.0138400145753757
"1071",0.00837942079085771
"1072",-0.0189448021012172
"1073",0.0131058443254328
"1074",0.010774683466848
"1075",-0.00230438994170085
"1076",-0.00516239040425474
"1077",-0.0224414898846032
"1078",0.0227334758404816
"1079",0.0174259825233274
"1080",0.0123826268051181
"1081",-0.0143732781848111
"1082",0.0215770401589564
"1083",-0.0189508454289204
"1084",0.00422262938321141
"1085",0.0241358433082923
"1086",0.00559135181505245
"1087",-0.0170660853790464
"1088",0.0099614238828517
"1089",-0.00127448184269863
"1090",0.00347026378510749
"1091",0.0349174307853897
"1092",-0.00161752456491046
"1093",0.0479519167408685
"1094",0.0196604824876098
"1095",-0.0252679515225898
"1096",-0.00208634616138528
"1097",0.0360520722233309
"1098",0.0189685966212545
"1099",0.0244339774551892
"1100",0.0080986145868909
"1101",0.0269153620203707
"1102",0.0183298948536536
"1103",0.0180930642090065
"1104",-0.0171927991911148
"1105",0.0193457256303087
"1106",0.0183881504674196
"1107",0.00150675423840835
"1108",0.0010647240941061
"1109",-0.0113934481787736
"1110",0.000334800369880219
"1111",0.0106482064116495
"1112",-0.0102125509534382
"1113",0.000318561290939882
"1114",0.0223396471632464
"1115",-0.0225868415117241
"1116",-0.0223516721096918
"1117",0.023843873629554
"1118",0.00423178885741192
"1119",0.0156148957133422
"1120",0.0119334160265826
"1121",0.00402440246368142
"1122",-0.0128373681586504
"1123",0.000874221567359345
"1124",0.00774506716035381
"1125",-0.00778859575545619
"1126",-0.0115077332249251
"1127",-0.0349053873974181
