"","pseudo_ests"
"412",-0.010768295134313
"413",-0.0240285772796583
"414",-0.0218139725793382
"415",0.00600796759006767
"416",-0.0110619015146863
"417",0.00229843733305902
"418",0.0338203553556046
"419",0.00422563814298668
"420",0.0173553865794036
"421",-0.00305751672791631
"422",-0.00737712688529634
"423",0.0221763413076821
"424",-0.00384337578972234
"425",0.0224878171014381
"426",2.19934554411492e-05
"427",-0.00421285329180383
"428",-0.00328568478701542
"429",-0.00674579236084072
"430",0.0309201493735239
"431",0.000139325913785119
"432",0.0431736400174207
"433",0.0143134610707397
"434",-0.00589179230981503
"435",-0.0088945256368153
"436",0.0221842299446929
"437",0.0047658872756582
"438",0.0200828721669818
"439",-0.00936829774727655
"440",-0.0132504967158018
"441",-0.00644518198165975
"442",-0.00481113101595373
"443",0.0206694874463187
"444",-0.0253670627274726
"445",-0.00380277271217751
"446",-0.0285825134370197
"447",-0.0118041900280393
"448",-0.00206926392671833
"449",0.00956012696771382
"450",0.00014406062251258
"451",0.0136171922858897
"452",0.0124074182478057
"453",0.0248730191593059
"454",-0.0117640820085314
"455",0.00711933775876501
"456",-0.00921780345140803
"457",-0.0239241964821679
"458",0.023427388653186
"459",0.0326284765934921
"460",0.0168918331344107
"461",0.00489692888154466
"462",-0.000379717142971573
"463",0.00386817336237116
"464",0.0159896594915016
"465",-0.0388958888173936
"466",0.00161462440440096
"467",0.00550177201456384
"468",-0.0130661874284038
"469",-0.00680474572761766
"470",-0.0162103086355576
"471",-0.0155231602282466
"472",-0.040198588515143
"473",0.00910915626660049
"474",0.0226139945424669
"475",0.0320129086986778
"476",0.0304413403814843
"477",0.0119888582009165
"478",0.0338622173519695
"479",0.0161168933190669
"480",-0.0155155869688423
"481",0.00817507605179612
"482",0.00648678095881737
"483",-0.00100133043894977
"484",0.0148890555194827
"485",-0.0375342117805889
"486",-0.0416868150545871
"487",0.0061922723783154
"488",-0.00118563304316859
"489",0.00938381726125181
"490",-0.0170030934254464
"491",0.022787291092445
"492",-0.0176676793482459
"493",0.0265821135869094
"494",0.0191678120817689
"495",0.0144331283337689
"496",0.0302666164663868
"497",-0.0197520375610698
"498",-0.013371888067579
"499",-0.000644997680720776
"500",-0.00678364796953508
"501",-0.00706557974791905
"502",0.0238891017988109
"503",0.00951479493184088
"504",0.0452881791220872
"505",-0.0174380439751884
"506",0.00640681822320045
"507",0.0119208866927774
"508",-0.0104856313869379
"509",-0.0113422479115042
"510",-0.0257673348481909
"511",-0.0161938248316427
"512",-0.00231127274233406
"513",0.0188569637815898
"514",-0.0298473247483529
"515",0.0149059395776465
"516",0.00877052362700647
"517",0.00126540539052359
"518",0.00561332675263745
"519",0.0150568571880718
"520",0.04054661660996
"521",0.0199911682003396
"522",-0.0017483592380061
"523",-0.011657343192178
"524",0.0117098335945281
"525",0.0390109967335761
"526",-0.0139864428301435
"527",-0.025982867060996
"528",0.00782910054415038
"529",-0.00996053785175114
"530",-0.00161438691507077
"531",0.0153522096636453
"532",0.0315634821813157
"533",-0.00250689031366499
"534",0.00150704052649452
"535",0.0120477461088454
"536",0.00825351874231239
"537",-0.0254671335912696
"538",-0.00979003900673557
"539",0.00092057528118017
"540",0.0196917815358095
"541",0.0169934888054486
"542",-0.00447141074426725
"543",-0.00264275329719524
"544",-0.023278640228782
"545",0.0168135010044544
"546",0.00481694178517269
"547",-0.0247122680805642
"548",0.00819862573473621
"549",-0.0206900092780219
"550",-0.0150186046817111
"551",0.00863029605997984
"552",-0.00299637793061415
"553",-0.00121903181317226
"554",0.0276153986978384
"555",-0.0232924793118651
"556",0.0296162050544308
"557",-0.0224439194911434
"558",-0.0143122799314646
"559",0.00270538460147466
"560",0.0195373088086159
"561",0.0257162833063197
"562",-0.00963739264974035
"563",-0.00673667931009099
"564",0.000781961727159397
"565",-0.0115133695909968
"566",-0.0192983122966708
"567",0.00365899322776865
"568",0.00629547087083652
"569",0.0024941661179723
"570",-0.0148214359707825
"571",-0.0119327426187097
"572",0.00337422019157607
"573",0.0198872386046376
"574",-0.00678460910205322
"575",-0.00468038456910107
"576",-0.0104089180436307
"577",0.00844714921413073
"578",0.0217055189482095
"579",-0.0116660857438975
"580",-0.0296499105965157
"581",-0.0293857141463675
"582",-0.00752833964373495
"583",-0.00430878363155173
"584",-0.00506128031319516
"585",0.0245953145430447
"586",-0.0204600815698744
"587",0.0178650235102808
"588",0.0135475759556958
"589",0.00877256417284883
"590",0.00691843502168507
"591",-0.00383867589567322
"592",-0.0163466587437103
"593",-0.00842026557453544
"594",-0.0301216876997247
"595",-0.0225611414090525
"596",0.0234145694201692
"597",0.00153125726158943
"598",0.00352959591514889
"599",-0.0121659934370092
"600",-0.0134849151581769
"601",-0.00310278479646055
"602",0.0143082018647854
"603",0.0101871908994922
"604",0.00141161441422969
"605",-0.0167102925136248
"606",-0.0136099410783971
"607",0.00561395695374435
"608",-0.00344459202045135
"609",0.00941419127310012
"610",-0.0134774744274885
"611",0.0186380694943466
"612",-0.0130044923312575
"613",0.0122690565297627
"614",0.0128343153414295
"615",-0.033666905409328
"616",-0.0411348922496634
"617",-0.00504061168741541
"618",0.00670628581385667
"619",-0.0103809905678031
"620",0.000781672815763582
"621",-0.000433817155977283
"622",-0.0213737227855558
"623",-0.00853832738763163
"624",0.0213307658428139
"625",0.0274775757571259
"626",0.00218102147559798
"627",0.0216609282816458
"628",0.0133473724179221
"629",0.000266146482225672
"630",0.0296906387350188
"631",-0.0132525562273679
"632",-0.0120939133451648
"633",0.0237341691892582
"634",0.0165464646332426
"635",0.00349730036341275
"636",-0.0206111299156701
"637",-0.0115271933852726
"638",0.0195878982405889
"639",-0.00728432075767746
"640",0.0242282662124757
"641",0.00917893699074292
"642",0.055838236912168
"643",0.0256098936280399
"644",-0.00396582131488031
"645",0.0170942870836759
"646",0.00170936719844679
"647",0.00254838066502318
"648",0.0181381044801732
"649",-0.00962975576683945
"650",0.00453540341937377
"651",-0.0120859695431183
"652",-0.00614424235103566
"653",0.0112118832231077
"654",0.0190908709099914
"655",-0.00638188126145509
"656",-0.0267013092844335
"657",0.0172872046362492
"658",-0.00529441631726299
"659",0.00409423415655502
"660",-0.0139046935762034
"661",0.0120058717092986
"662",-0.00321044982033953
"663",0.00510331453934365
"664",0.0106883279928156
"665",-5.21542647240059e-05
"666",-0.0216446742432865
"667",0.0225726812782814
"668",0.0137737130889812
"669",-0.00663625106420006
"670",-0.0253826910492414
"671",-0.0148467795552308
"672",0.0296131195223449
"673",0.0244338881626604
"674",0.00821634935829374
"675",0.00535513676117712
"676",-0.0294802884980757
"677",-0.0227628478255674
"678",0.0151269090224047
"679",0.011190941792111
"680",-0.0366009085030629
"681",-0.0173556425830426
"682",0.0176939143624345
"683",-0.0264965781463137
"684",0.00524198837216216
"685",0.0248884360366896
"686",-0.0124831835108438
"687",-0.00352774302057395
"688",-0.00805914521851303
"689",0.0141447803596743
"690",-0.012716641787232
"691",-0.0104603453039479
"692",-0.00429907914402336
"693",-0.0112596483821099
"694",0.00828700544640623
"695",0.035214617059374
"696",0.0217092328150279
"697",0.0211190495864729
"698",0.0334534880210629
"699",-0.0119228984005898
"700",-0.0114889677664812
"701",-0.0125328128512154
"702",-0.00657849150150307
"703",0.0222345025309662
"704",-0.0124580773068538
"705",-0.0595836744696348
"706",0.0198817219504253
"707",0.00232522442415412
"708",0.0282196422632406
"709",0.00356397949434497
"710",0.00416866802349412
"711",0.00157933357207794
"712",-0.00503007245353759
"713",-0.0105398159158691
"714",0.0278309978579048
"715",-0.0122620963967482
"716",0.0431923305496472
"717",-0.00902968300520439
"718",0.0143145309805843
"719",0.0245425213502801
"720",-0.00260314869342691
"721",-0.0234143964992434
"722",-0.0084353600067268
"723",0.0168966262936151
"724",0.00181358798120817
"725",-0.0137162517752696
"726",0.0089489133553083
"727",-0.0308848310596653
"728",0.0308487888014323
"729",-0.00100628378768079
"730",-0.00255028610955537
"731",0.0250539368475395
"732",-0.0173272898651271
"733",-0.0154433863875663
"734",-0.0197940171635961
"735",0.035181682568859
"736",-0.022721595445147
"737",0.00943797150004957
"738",0.0223870151321162
"739",-0.0101137451002597
"740",0.00427390942104119
"741",-0.0222093897314772
"742",-0.0200606855148596
"743",-0.0103220667416398
"744",0.00979079689175711
"745",-0.0132389749089134
"746",-0.00395151939211566
"747",-0.012217706733214
"748",-0.0297208565629803
"749",0.00976855773660713
"750",0.00567779672143317
"751",0.0193082029666474
"752",-0.0276738915858471
"753",-0.0069151651332358
"754",-0.00979838345108661
"755",0.0193613281701168
"756",0.0176343681346742
"757",-0.00837519307353143
"758",-0.015191569029857
"759",0.0201282249353702
"760",-0.0281781976218628
"761",0.0144059402182694
"762",0.00548963415956719
"763",0.0400838997329451
"764",0.0189838018337489
"765",0.0178097934748444
"766",0.00949718530141435
"767",0.00202871912895979
"768",0.00994913353115845
"769",0.00157007419595425
"770",-0.0191603997948394
"771",-0.0356907100025372
"772",0.00187959926596973
"773",-0.0216189054362854
"774",0.0254544707892922
"775",0.0123660375285155
"776",0.00896200048068728
"777",-0.0070871241015006
"778",0.013234166446239
"779",-0.0193193930785986
"780",0.00288720670450467
"781",0.0175201596981906
"782",0.00645535371967925
"783",-0.000181689028912325
"784",0.00598862521975205
"785",-0.0052440220034375
"786",-0.00340498697881303
"787",-0.00410182314751477
"788",-0.0280174741469604
"789",-0.0054768475829706
"790",0.0247600582346441
"791",-0.00899721637705597
"792",0.0237583388282346
"793",-0.0303531421685383
"794",-0.00577233919292991
"795",-0.0201138924945721
"796",0.0179049350317368
"797",0.012686353350217
"798",-0.0241465182832786
"799",-0.0112724789003617
"800",0.0114460576444066
"801",0.00511085276037276
"802",-0.00177902334545587
"803",-0.0162530370210036
"804",-0.0253901992583693
"805",0.0116829620777956
"806",0.0199907606950191
"807",0.0366610888248223
"808",0.00429720932859219
"809",0.00405379508393315
"810",0.000942176232869178
"811",-0.018300103022958
"812",0.00210995975177541
"813",0.024967691124809
"814",0.013394159278946
"815",-0.0142822917527185
"816",-0.000830706177050371
"817",-0.0070224071770347
"818",0.00745259718575169
"819",0.0195130625701149
"820",0.0220710202979015
"821",-0.0286161283871496
"822",0.0189855603493848
"823",0.0088401106374861
"824",0.017140475510337
"825",-0.0267952571575789
"826",-0.00304874956931143
"827",-0.00675430592820209
"828",-0.0146677508445269
"829",0.034922385707015
"830",0.00630053965495706
"831",0.0016070366560268
"832",0.00783958835691215
"833",-0.00683186862449053
"834",-0.018492050196182
"835",0.0287097883105035
"836",0.00310198427320599
"837",-0.00936216768896106
"838",0.0246583331671805
"839",0.0196321371550588
"840",-0.0155996927781366
"841",0.0140904886684738
"842",0.0073975676404655
"843",0.00181045900983867
"844",0.0376351146576147
"845",0.0100612733476887
"846",-0.000222609057355116
"847",0.0191834209916505
"848",0.00425035674464965
"849",0.00889950464961017
"850",-0.0108221240874968
"851",-0.00396064938825852
"852",0.0150596932215651
"853",0.0246525280892034
"854",0.0153392630646353
"855",0.0227454589765305
"856",-0.00504359426394834
"857",-0.0142760150302965
"858",-0.00496174255976551
"859",0.0143897603593453
"860",-0.0127577834355605
"861",0.0185769702947734
"862",-0.0230619005853264
"863",-0.00111725383814406
"864",0.0397005937476754
"865",0.0148049457920486
"866",-0.000348311576308558
"867",0.00196628092683056
"868",0.0367349355821494
"869",-0.00815113851066049
"870",-0.00651430201951978
"871",0.00238232233034683
"872",-0.011676627956263
"873",0.0246397758521624
"874",0.0299554150388933
"875",-0.0138604461209051
"876",0.0159867292906685
"877",-0.0214352837047054
"878",0.0107642820030171
"879",0.000740809824831741
"880",-9.36286714706476e-05
"881",-0.0264045866968852
"882",-0.00097938027810536
"883",0.00506403890580398
"884",0.0281432729946392
"885",0.0233143252538022
"886",-0.0323953629800679
"887",-0.0163132868151172
"888",-0.00591821570678175
"889",-0.00942422569103239
"890",0.00628654665750392
"891",-0.0123979781500429
"892",0.0109206849309044
"893",-0.00470064255763608
"894",0.0100967262695001
"895",0.00736811481411983
"896",0.0154294830705798
"897",0.00575420730391959
"898",0.0266012336282689
"899",0.0102466125242717
"900",0.0154110762775141
"901",0.00519366796781235
"902",3.5130256986286e-05
"903",-0.00655087363109378
"904",-0.0264880540577794
"905",0.0041697706132637
"906",0.0224808961042252
"907",-0.00619839198032854
"908",0.00776080498338721
"909",0.00313012383706627
"910",0.0188240134959482
"911",-0.0120894613762337
"912",0.024102447331121
"913",-0.00087502289936313
"914",0.0178194242067128
"915",0.00572238941719927
"916",0.0147821413452867
"917",-0.000815934680108066
"918",0.0111268059375091
"919",0.0372559384362198
"920",0.0103595143906168
"921",0.0120886641644688
"922",-0.034689958105547
"923",-0.00527678952983454
"924",0.0211166743518606
"925",0.018842050598756
"926",0.0303391934857479
"927",0.0174697684512969
"928",0.0284394280999186
"929",-0.00298624079777486
"930",-0.00805016174926776
"931",-0.0257779294803995
"932",-0.0046249082399347
"933",-0.00475125620472574
"934",-0.0115183347918999
"935",-0.0135881302511324
"936",0.00945841951187805
"937",0.0306546196699503
"938",0.00447634976719258
"939",-0.0013390119834973
"940",-0.00698393397819008
"941",0.00357166850172391
"942",0.0104741165603125
"943",0.020073347477633
"944",0.0183517017286837
"945",0.00723490023507028
"946",0.00296316942726065
"947",0.00906808797765427
"948",0.00148415849628046
"949",0.0043273872208764
"950",0.0217359515628898
"951",0.0178075890055614
"952",-0.00279655241228884
"953",0.0258116782777022
"954",-0.0166368569017682
"955",0.0313689107911393
"956",-0.00836858266235479
"957",-0.00389977246106593
"958",0.0255259637593565
"959",0.0246189606873083
"960",0.042653645591042
"961",0.0129912692016486
"962",-0.00628434488007304
"963",-0.00176902689374454
"964",0.0238839364528165
"965",-0.00437282291159191
"966",0.000323088422028976
"967",-0.00573828212338558
"968",-0.00707660201892772
"969",-0.01231732280141
"970",0.00418015587502225
"971",0.013525317314953
"972",-0.0460556167835173
"973",0.0114648368196191
"974",-0.0208255643896248
"975",0.0166014632935635
"976",-0.00973384053001945
"977",0.00357519562702539
"978",-0.0177192190087627
"979",-0.00202393596381977
"980",-0.00650158320722969
"981",0.0149356386148783
"982",0.0300067129566245
"983",0.00288891680122171
"984",-0.0321228443944783
"985",-0.0223607379683668
"986",0.0152792363839558
"987",-0.00250058422060396
"988",7.28993088443588e-05
"989",0.03735255727368
"990",0.00789756240134664
"991",-0.0238712852178484
"992",-0.000763428864312425
"993",-0.00110142786328845
"994",-0.0145774634033783
"995",-0.0204806825336791
"996",0.0111308687721108
"997",0.000639787062433748
"998",0.0122110521296668
"999",-0.0285514463868473
"1000",-0.00622482637299637
"1001",0.032217228528385
"1002",0.0115254194259056
"1003",-0.0451242205768384
"1004",-0.0188549112712562
"1005",-0.00744085783369075
"1006",-0.0344504559200224
"1007",0.0155214366122589
"1008",-0.00463338324665497
"1009",0.00622275022367172
"1010",-0.0109215605430632
"1011",8.06003968923564e-05
"1012",-0.0244059139596189
"1013",0.00284756996025069
"1014",0.0170607481989053
"1015",0.00126438741877119
"1016",-0.014179717110669
"1017",0.0164533044131249
"1018",-0.00457317168329007
"1019",-0.0215373890124514
"1020",0.0262600415709214
"1021",-0.0105383473913821
"1022",0.00695278548847639
"1023",-0.0138436812203532
"1024",-0.0336296018834102
"1025",0.013277160002605
"1026",-0.0145021192115659
"1027",-0.0312592176989849
"1028",-0.00221137260281033
"1029",0.00353565564691479
"1030",-0.0263231998030618
"1031",0.0314882791125626
"1032",0.0427457063350716
"1033",0.00411816768509615
"1034",0.00852522801877695
"1035",-0.0371863345300992
"1036",-0.0094047192178679
"1037",0.00631148497831886
"1038",0.0226206367978534
"1039",0.00890959209298336
"1040",0.00128546930730017
"1041",-0.00510564176058453
"1042",-0.0184799035193171
"1043",-0.0212948820463756
"1044",0.0154043242079988
"1045",0.00195961567041656
"1046",-0.0177274143840958
"1047",-0.00054982668850898
"1048",0.0205366243221337
"1049",-0.00114438240082049
"1050",0.00258824370873363
"1051",-0.0193915321463267
"1052",-0.0153113115701746
"1053",0.0453274058215788
"1054",-0.0169739092499773
"1055",-0.00484184842625412
"1056",0.00408809439195753
"1057",0.0213636734312037
"1058",0.0114984186776677
"1059",0.0209611569167811
"1060",0.00678012261708085
"1061",-0.012816906281716
"1062",0.0100330556922665
"1063",0.017611373851779
"1064",0.0114368657630567
"1065",0.00933623912961835
"1066",0.000921211611475127
"1067",-0.0024905088316632
"1068",0.0161535664320198
"1069",0.0193206539666797
"1070",-0.000666828611461778
"1071",0.00945577868084916
"1072",0.0299513087613253
"1073",0.0220503913582655
"1074",-0.0112853534772643
"1075",0.0057880398307782
"1076",0.0116080849132347
"1077",0.00588982670934755
"1078",-0.00805093918240429
"1079",0.0275712378340184
"1080",0.00322887711358176
"1081",0.0109661759905202
"1082",0.00596773435956967
"1083",0.0107733097342254
"1084",-0.000420680344822593
"1085",-0.0156507005933678
"1086",-0.031644800642607
"1087",-0.0202040886258543
"1088",-0.00137414387647638
"1089",-0.00302684732653953
"1090",-0.0381361128038854
"1091",0.00826169717832985
"1092",0.01013438657889
"1093",-0.0337824428123164
"1094",0.0119433385898575
"1095",0.0331651283195649
"1096",0.0160629026720542
"1097",-0.00298322493703416
"1098",-0.0155090359957352
"1099",-0.0219796337716309
"1100",0.00629330834361074
"1101",0.0142483359321842
"1102",0.00175455576454815
"1103",-0.00657052729977989
"1104",-0.009960851885766
"1105",0.00127916426496082
"1106",-0.00444044813045887
"1107",0.0360872126439037
"1108",-0.0181976138538994
"1109",-0.0233815766630556
"1110",-0.0295826284688794
"1111",-0.000383769014657824
"1112",-0.00204793376411605
"1113",-0.0048490822759478
"1114",0.0120515980070201
"1115",-0.00708592434371496
"1116",0.0074643782813378
"1117",0.0207358936797018
